,Plant Name,Plant State,Primary Mover,AER Fuel Code,m,b,Rsq,Std Error
433,District 100 Transco Gas Pipe Line,AL,ST,MLG,,,,
434,M C Dixon Lumber,AL,ST,MLG,,,,
435,Weyerhaeuser Pine Hill Operations,AL,ST,MLG,,,,
436,Rock-Tenn Mill,AL,ST,MLG,,,,
437,Georgia Pacific Brewton Mill,AL,ST,MLG,,,,
438,Mead Coated Board,AL,ST,MLG,0.6447947159795987,-1293.4075045808868,0.4115844998664948,0.18171792288165542
439,Mary Ann Gas Plant,AL,ST,MLG,,,,
440,Boise Cascade Pulp & Paper Mill,AL,ST,MLG,,,,
441,ABC Coke,AL,ST,MLG,,,,
442,International Paper Prattville Mill,AL,ST,MLG,,,,
443,Southern Pines,AL,ST,MLG,,,,
444,Georgia-Pacific Brewton Mill,AL,ST,MLG,,,,
445,Georgia-Pacific Consr Prods LP-Naheola,AL,ST,MLG,,,,
446,Westervelt Moundville Cogen,AL,ST,MLG,0.1301156597974667,-254.1782654510315,0.1994591147566963,0.15049904909020048
447,Barry,AL,ST,OOG,,,,
448,Gadsden,AL,ST,OOG,,,,
449,Gorgas,AL,ST,OOG,,,,
450,Greene County,AL,ST,OOG,,,,
451,E C Gaston,AL,ST,OOG,,,,
452,Browns Ferry,AL,ST,OOG,,,,
453,Colbert,AL,ST,OOG,,,,
454,Widows Creek,AL,ST,OOG,,,,
455,Charles R Lowman,AL,ST,OOG,,,,
456,Joseph M Farley,AL,ST,OOG,,,,
457,James H Miller Jr,AL,ST,OOG,,,,
458,Alabama River Pulp,AL,ST,OOG,-0.44550111816668436,900.4352679872864,0.7100404723398539,0.06531292557440217
459,Georgia Pacific Naheola Mill,AL,ST,OOG,,,,
460,International Paper Courtland Mill,AL,ST,OOG,,,,
461,Sloss Industries Corp,AL,ST,OOG,,,,
462,Mobile Energy Services LLC,AL,ST,OOG,,,,
463,Big Escambia Creek,AL,ST,OOG,,,,
464,Flomaton Treating Facility,AL,ST,OOG,,,,
465,Fairfield Works,AL,ST,OOG,,,,
466,International Paper Riverdale Mill,AL,ST,OOG,,,,
467,U S Alliance Coosa Pines,AL,ST,OOG,,,,
468,Alabama Pine Pulp,AL,ST,OOG,-0.4676642313893668,945.2082674494102,0.7409154919049262,0.06518299135228148
469,Chunchula Plant 1,AL,ST,OOG,,,,
470,District 100 Transco Gas Pipe Line,AL,ST,OOG,,,,
471,M C Dixon Lumber,AL,ST,OOG,,,,
472,Weyerhaeuser Pine Hill Operations,AL,ST,OOG,,,,
473,Rock-Tenn Mill,AL,ST,OOG,,,,
474,Georgia Pacific Brewton Mill,AL,ST,OOG,,,,
475,Mead Coated Board,AL,ST,OOG,0.6447947159795987,-1293.4075045808868,0.4115844998664948,0.18171792288165542
476,Mary Ann Gas Plant,AL,ST,OOG,,,,
477,Boise Cascade Pulp & Paper Mill,AL,ST,OOG,,,,
478,ABC Coke,AL,ST,OOG,,,,
479,International Paper Prattville Mill,AL,ST,OOG,,,,
480,Southern Pines,AL,ST,OOG,,,,
481,Georgia-Pacific Brewton Mill,AL,ST,OOG,,,,
482,Georgia-Pacific Consr Prods LP-Naheola,AL,ST,OOG,,,,
483,Westervelt Moundville Cogen,AL,ST,OOG,0.1301156597974667,-254.1782654510315,0.1994591147566963,0.15049904909020048
484,Barry,AL,ST,WOO,,,,
485,Gadsden,AL,ST,WOO,,,,
486,Gorgas,AL,ST,WOO,,,,
487,Greene County,AL,ST,WOO,,,,
488,E C Gaston,AL,ST,WOO,,,,
489,Browns Ferry,AL,ST,WOO,,,,
490,Colbert,AL,ST,WOO,,,,
491,Widows Creek,AL,ST,WOO,,,,
492,Charles R Lowman,AL,ST,WOO,,,,
493,Joseph M Farley,AL,ST,WOO,,,,
494,James H Miller Jr,AL,ST,WOO,,,,
495,Alabama River Pulp,AL,ST,WOO,-0.44550111816668436,900.4352679872864,0.7100404723398539,0.06531292557440217
496,Georgia Pacific Naheola Mill,AL,ST,WOO,,,,
497,International Paper Courtland Mill,AL,ST,WOO,,,,
498,Sloss Industries Corp,AL,ST,WOO,,,,
499,Mobile Energy Services LLC,AL,ST,WOO,,,,
500,Big Escambia Creek,AL,ST,WOO,,,,
501,Flomaton Treating Facility,AL,ST,WOO,,,,
502,Fairfield Works,AL,ST,WOO,,,,
503,International Paper Riverdale Mill,AL,ST,WOO,,,,
504,U S Alliance Coosa Pines,AL,ST,WOO,,,,
505,Alabama Pine Pulp,AL,ST,WOO,-0.4676642313893668,945.2082674494102,0.7409154919049262,0.06518299135228148
506,Chunchula Plant 1,AL,ST,WOO,,,,
507,District 100 Transco Gas Pipe Line,AL,ST,WOO,,,,
508,M C Dixon Lumber,AL,ST,WOO,,,,
509,Weyerhaeuser Pine Hill Operations,AL,ST,WOO,,,,
510,Rock-Tenn Mill,AL,ST,WOO,,,,
511,Georgia Pacific Brewton Mill,AL,ST,WOO,,,,
512,Mead Coated Board,AL,ST,WOO,0.6447947159795987,-1293.4075045808868,0.4115844998664948,0.18171792288165542
513,Mary Ann Gas Plant,AL,ST,WOO,,,,
514,Boise Cascade Pulp & Paper Mill,AL,ST,WOO,,,,
515,ABC Coke,AL,ST,WOO,,,,
516,International Paper Prattville Mill,AL,ST,WOO,,,,
517,Southern Pines,AL,ST,WOO,,,,
518,Georgia-Pacific Brewton Mill,AL,ST,WOO,,,,
519,Georgia-Pacific Consr Prods LP-Naheola,AL,ST,WOO,,,,
520,Westervelt Moundville Cogen,AL,ST,WOO,0.1301156597974667,-254.1782654510315,0.1994591147566963,0.15049904909020048
521,Barry,AL,ST,PC,,,,
522,Gadsden,AL,ST,PC,,,,
523,Gorgas,AL,ST,PC,,,,
524,Greene County,AL,ST,PC,,,,
525,E C Gaston,AL,ST,PC,,,,
526,Browns Ferry,AL,ST,PC,,,,
527,Colbert,AL,ST,PC,,,,
528,Widows Creek,AL,ST,PC,,,,
529,Charles R Lowman,AL,ST,PC,,,,
530,Joseph M Farley,AL,ST,PC,,,,
531,James H Miller Jr,AL,ST,PC,,,,
532,Alabama River Pulp,AL,ST,PC,-0.44550111816668436,900.4352679872864,0.7100404723398539,0.06531292557440217
533,Georgia Pacific Naheola Mill,AL,ST,PC,,,,
534,International Paper Courtland Mill,AL,ST,PC,,,,
535,Sloss Industries Corp,AL,ST,PC,,,,
536,Mobile Energy Services LLC,AL,ST,PC,,,,
537,Big Escambia Creek,AL,ST,PC,,,,
538,Flomaton Treating Facility,AL,ST,PC,,,,
539,Fairfield Works,AL,ST,PC,,,,
540,International Paper Riverdale Mill,AL,ST,PC,,,,
541,U S Alliance Coosa Pines,AL,ST,PC,,,,
542,Alabama Pine Pulp,AL,ST,PC,-0.4676642313893668,945.2082674494102,0.7409154919049262,0.06518299135228148
543,Chunchula Plant 1,AL,ST,PC,,,,
544,District 100 Transco Gas Pipe Line,AL,ST,PC,,,,
545,M C Dixon Lumber,AL,ST,PC,,,,
546,Weyerhaeuser Pine Hill Operations,AL,ST,PC,,,,
547,Rock-Tenn Mill,AL,ST,PC,,,,
548,Georgia Pacific Brewton Mill,AL,ST,PC,,,,
549,Mead Coated Board,AL,ST,PC,0.6447947159795987,-1293.4075045808868,0.4115844998664948,0.18171792288165542
550,Mary Ann Gas Plant,AL,ST,PC,,,,
551,Boise Cascade Pulp & Paper Mill,AL,ST,PC,,,,
552,ABC Coke,AL,ST,PC,,,,
553,International Paper Prattville Mill,AL,ST,PC,,,,
554,Southern Pines,AL,ST,PC,,,,
555,Georgia-Pacific Brewton Mill,AL,ST,PC,,,,
556,Georgia-Pacific Consr Prods LP-Naheola,AL,ST,PC,,,,
557,Westervelt Moundville Cogen,AL,ST,PC,0.1301156597974667,-254.1782654510315,0.1994591147566963,0.15049904909020048
558,Barry,AL,ST,WOC,,,,
559,Gadsden,AL,ST,WOC,,,,
560,Gorgas,AL,ST,WOC,,,,
561,Greene County,AL,ST,WOC,,,,
562,E C Gaston,AL,ST,WOC,,,,
563,Browns Ferry,AL,ST,WOC,,,,
564,Colbert,AL,ST,WOC,,,,
565,Widows Creek,AL,ST,WOC,,,,
566,Charles R Lowman,AL,ST,WOC,,,,
567,Joseph M Farley,AL,ST,WOC,,,,
568,James H Miller Jr,AL,ST,WOC,,,,
569,Alabama River Pulp,AL,ST,WOC,-0.44550111816668436,900.4352679872864,0.7100404723398539,0.06531292557440217
570,Georgia Pacific Naheola Mill,AL,ST,WOC,,,,
571,International Paper Courtland Mill,AL,ST,WOC,,,,
572,Sloss Industries Corp,AL,ST,WOC,,,,
573,Mobile Energy Services LLC,AL,ST,WOC,,,,
574,Big Escambia Creek,AL,ST,WOC,,,,
575,Flomaton Treating Facility,AL,ST,WOC,,,,
576,Fairfield Works,AL,ST,WOC,,,,
577,International Paper Riverdale Mill,AL,ST,WOC,,,,
578,U S Alliance Coosa Pines,AL,ST,WOC,,,,
579,Alabama Pine Pulp,AL,ST,WOC,-0.4676642313893668,945.2082674494102,0.7409154919049262,0.06518299135228148
580,Chunchula Plant 1,AL,ST,WOC,,,,
581,District 100 Transco Gas Pipe Line,AL,ST,WOC,,,,
582,M C Dixon Lumber,AL,ST,WOC,,,,
583,Weyerhaeuser Pine Hill Operations,AL,ST,WOC,,,,
584,Rock-Tenn Mill,AL,ST,WOC,,,,
585,Georgia Pacific Brewton Mill,AL,ST,WOC,,,,
586,Mead Coated Board,AL,ST,WOC,0.6447947159795987,-1293.4075045808868,0.4115844998664948,0.18171792288165542
587,Mary Ann Gas Plant,AL,ST,WOC,,,,
588,Boise Cascade Pulp & Paper Mill,AL,ST,WOC,,,,
589,ABC Coke,AL,ST,WOC,,,,
590,International Paper Prattville Mill,AL,ST,WOC,,,,
591,Southern Pines,AL,ST,WOC,,,,
592,Georgia-Pacific Brewton Mill,AL,ST,WOC,,,,
593,Georgia-Pacific Consr Prods LP-Naheola,AL,ST,WOC,,,,
594,Westervelt Moundville Cogen,AL,ST,WOC,0.1301156597974667,-254.1782654510315,0.1994591147566963,0.15049904909020048
595,Greene County,AL,GT,DFO,,,,
596,E C Gaston,AL,GT,DFO,,,,
597,Colbert,AL,GT,DFO,,,,
598,McIntosh,AL,GT,DFO,,,,
599,International Paper Courtland Mill,AL,GT,DFO,,,,
600,Chunchula Plant 1,AL,GT,DFO,,,,
601,Shell Offshore Yellowhammer,AL,GT,DFO,-0.3564640842178939,720.9635817870168,0.6948188351024187,0.13639492873411782
602,Mead Coated Board,AL,GT,DFO,0.6447947159795987,-1293.4075045808868,0.411584499866495,0.44511618817847937
603,Lee County,AL,GT,DFO,,,,
604,Calhoun Energy Center,AL,GT,DFO,,,,
605,AMEA Peaking,AL,GT,DFO,,,,
606,McIntosh (AL),AL,GT,DFO,,,,
607,Greene County,AL,GT,NG,,,,
608,E C Gaston,AL,GT,NG,,,,
609,Colbert,AL,GT,NG,,,,
610,McIntosh,AL,GT,NG,,,,
611,International Paper Courtland Mill,AL,GT,NG,,,,
612,Chunchula Plant 1,AL,GT,NG,,,,
613,Shell Offshore Yellowhammer,AL,GT,NG,-0.3564640842178939,720.9635817870168,0.6948188351024187,0.13639492873411782
614,Mead Coated Board,AL,GT,NG,0.6447947159795987,-1293.4075045808868,0.411584499866495,0.44511618817847937
615,Lee County,AL,GT,NG,,,,
616,Calhoun Energy Center,AL,GT,NG,,,,
617,AMEA Peaking,AL,GT,NG,,,,
618,McIntosh (AL),AL,GT,NG,,,,
619,Greene County,AL,GT,COL,,,,
620,E C Gaston,AL,GT,COL,,,,
621,Colbert,AL,GT,COL,,,,
622,McIntosh,AL,GT,COL,,,,
623,International Paper Courtland Mill,AL,GT,COL,,,,
624,Chunchula Plant 1,AL,GT,COL,,,,
625,Shell Offshore Yellowhammer,AL,GT,COL,-0.3564640842178939,720.9635817870168,0.6948188351024187,0.13639492873411782
626,Mead Coated Board,AL,GT,COL,0.6447947159795987,-1293.4075045808868,0.411584499866495,0.44511618817847937
627,Lee County,AL,GT,COL,,,,
628,Calhoun Energy Center,AL,GT,COL,,,,
629,AMEA Peaking,AL,GT,COL,,,,
630,McIntosh (AL),AL,GT,COL,,,,
631,Bellefonte,AL,IC,DFO,,,,
632,Albertville,AL,IC,DFO,,,,
633,Flomaton Treating Facility,AL,IC,DFO,,,,
634,Crestwood Dothan,AL,IC,DFO,3.655219306651236,-7220.031738356283,0.08825327289550985,4.153747968041025
635,Decatur-Morgan Co LFG Recovery Project,AL,IC,DFO,0.25421665957087425,-500.0262374226771,0.009199718371428366,1.865498071001364
636,Sand Valley Power Station,AL,IC,DFO,0.13279818855953707,-261.283099796965,1.0,
637,Bellefonte,AL,IC,NG,,,,
638,Albertville,AL,IC,NG,,,,
639,Flomaton Treating Facility,AL,IC,NG,,,,
640,Crestwood Dothan,AL,IC,NG,3.655219306651236,-7220.031738356283,0.08825327289550985,4.153747968041025
641,Decatur-Morgan Co LFG Recovery Project,AL,IC,NG,0.25421665957087425,-500.0262374226771,0.009199718371428366,1.865498071001364
642,Sand Valley Power Station,AL,IC,NG,0.13279818855953707,-261.283099796965,1.0,
643,Bellefonte,AL,IC,MLG,,,,
644,Albertville,AL,IC,MLG,,,,
645,Flomaton Treating Facility,AL,IC,MLG,,,,
646,Crestwood Dothan,AL,IC,MLG,3.655219306651236,-7220.031738356283,0.08825327289550985,4.153747968041025
647,Decatur-Morgan Co LFG Recovery Project,AL,IC,MLG,0.25421665957087425,-500.0262374226771,0.009199718371428366,1.865498071001364
648,Sand Valley Power Station,AL,IC,MLG,0.13279818855953707,-261.283099796965,1.0,
649,McIntosh,AL,CE,NG,,,,
650,McIntosh (AL),AL,CE,NG,,,,
651,Copper,TX,GT,DFO,,,,
652,La Palma,TX,GT,DFO,,,,
653,Greens Bayou,TX,GT,DFO,-0.6581210671600933,1339.1883190441038,0.10040559330131804,0.9849636823756762
654,Hiram Clarke,TX,GT,DFO,,,,
655,Sam Bertron,TX,GT,DFO,-2.489872847013069,5020.00265779008,0.9471507925807007,0.5881482983701151
656,T H Wharton,TX,GT,DFO,-0.8542500677108866,1728.240692827772,0.2987518606489411,0.7556226127098384
657,W A Parish,TX,GT,DFO,-0.3928991156689306,794.8025803572278,0.6887738523271119,0.15248254664693825
658,Webster,TX,GT,DFO,,,,
659,Riverview,TX,GT,DFO,,,,
660,Morgan Creek,TX,GT,DFO,0.11905082024625996,-236.7662414287458,0.10911060555507454,0.12027235365237969
661,Permian Basin,TX,GT,DFO,0.06726233768477924,-132.56755113544327,0.038850369642190685,0.11151893834529689
662,Decker Creek,TX,GT,DFO,,,,
663,Brownfield,TX,GT,DFO,,,,
664,Silas Ray,TX,GT,DFO,,,,
665,Bryan,TX,GT,DFO,,,,
666,Ty Cooke,TX,GT,DFO,,,,
667,Leon Creek,TX,GT,DFO,,,,
668,R W Miller,TX,GT,DFO,,,,
669,Sam Rayburn,TX,GT,DFO,,,,
670,Brandon Station,TX,GT,DFO,,,,
671,San Jacinto Steam Electric Station,TX,GT,DFO,-0.47963778831901405,969.2034248930221,0.3836454536816924,0.35099670393794824
672,Sand Hill,TX,GT,DFO,,,,
673,DeCordova Steam Electric Station,TX,GT,DFO,0.11790286809218214,-234.45687984351886,0.1068962097618235,0.12048949641441072
674,Chocolate Bayou Works,TX,GT,DFO,,,,
675,Valero Refinery Corpus Christi East,TX,GT,DFO,,,,
676,Celanese Engineering Resin,TX,GT,DFO,,,,
677,Enterprise Products Operating,TX,GT,DFO,,,,
678,Bayou Cogen Plant,TX,GT,DFO,-0.8511578078762059,1718.7985833358148,0.8221837747439883,0.13994788395407445
679,Baylor University Cogen,TX,GT,DFO,,,,
680,Port Arthur Texas Refinery,TX,GT,DFO,,,,
681,Pasadena,TX,GT,DFO,,,,
682,ExxonMobil Baytown Turbine,TX,GT,DFO,,,,
683,Victoria Texas Plant,TX,GT,DFO,-0.21867594428134263,443.6709216826703,0.09391488967539045,0.39215490705233247
684,Corpus Refinery,TX,GT,DFO,,,,
685,Rice University,TX,GT,DFO,,,,
686,Shell Deer Park,TX,GT,DFO,-3.6084415505360288,7269.84757332653,0.9563851246549113,0.5448859236191758
687,Corpus Christi,TX,GT,DFO,-0.3677019693953265,743.3794631249337,0.3965043433411269,0.2619077975643676
688,DFW Gas Recovery,TX,GT,DFO,-0.33946956386789195,686.5450122186465,0.4875402449884889,0.20093928925090265
689,ExxonMobil Beaumont Refinery,TX,GT,DFO,-0.32201617454499293,651.9191166534711,0.2909232875448571,0.2902514693656234
690,Valero Refining Texas Houston,TX,GT,DFO,,,,
691,Valero Refining Texas City,TX,GT,DFO,,,,
692,Wasson CO2 Removal Plant,TX,GT,DFO,,,,
693,S&L Cogeneration,TX,GT,DFO,,,,
694,Westhollow Technology Center,TX,GT,DFO,,,,
695,Village Creek Wastewater Treatment Plant,TX,GT,DFO,,,,
696,Phelps Dodge Refining,TX,GT,DFO,,,,
697,JCO Oxides Olefins Plant,TX,GT,DFO,1.7357354300493641,-3488.3976149897567,0.7506413965769142,0.5775888806136291
698,Port Neches Plant,TX,GT,DFO,-0.3891747503831564,785.8648361143765,0.16175750029018152,0.5114894175297152
699,Austin State Hospital,TX,GT,DFO,,,,
700,Sweeny Cogen Facility,TX,GT,DFO,-0.14886635146973673,303.0318100171694,0.1533950918630099,0.12364774773770416
701,Yates Gas Plant,TX,GT,DFO,,,,
702,Tenaska Frontier Generation Station,TX,GT,DFO,,,,
703,Black Hawk Station,TX,GT,DFO,-0.1481978613055349,300.6310278489968,0.14029907040268835,0.12970097600252392
704,NAFTA Region Olefins Complex Cogen Fac,TX,GT,DFO,-0.0907988707025183,186.25982004890392,0.03443113008508727,0.2776104492532636
705,Bosque County Peaking,TX,GT,DFO,,,,
706,Exelon LaPorte Generating Station,TX,GT,DFO,-0.34561085557720717,699.0579011796261,0.35925053430680226,0.2664846284228753
707,Ray Olinger,TX,GT,DFO,,,,
708,Dansby,TX,GT,DFO,,,,
709,ExxonMobil Baytown Refinery,TX,GT,DFO,-0.48190879716393953,973.6634332490311,0.3306449886579589,0.39586901837630145
710,Newgulf Cogen,TX,GT,DFO,-6.5659680678034995,13238.348246738045,0.287682717364579,5.965103638722636
711,Texas City Plant Union Carbide,TX,GT,DFO,,,,
712,Goodyear Beaumont Chemical Plant,TX,GT,DFO,-0.023160845513701303,50.20879413887036,0.0018113506322519346,0.31390543301485624
713,Port Arthur Refinery,TX,GT,DFO,,,,
714,Mustang Station Unit 4,TX,GT,DFO,,,,
715,Domain Plant,TX,GT,DFO,,,,
716,Robert Mueller Energy Center,TX,GT,DFO,,,,
717,Laredo,TX,GT,DFO,2.7406496889381775,-5508.708990691412,0.8994141339225404,0.9165204363414505
718,Formosa Utility Venture Ltd,TX,GT,DFO,,,,
719,Paris Energy Center,TX,GT,DFO,,,,
720,BASF Freeport Works,TX,GT,DFO,,,,
721,Domain Integrated Energy System,TX,GT,DFO,,,,
722,Woodlands Area Power Project,TX,GT,DFO,,,,
723,San Jacinto County Peaking Facility,TX,GT,DFO,,,,
724,Newman,TX,GT,DFO,,,,
725,V H Braunig,TX,GT,DFO,,,,
726,DeCordova Power Company LLC,TX,GT,DFO,,,,
727,Hardin County Peaking Facility,TX,GT,DFO,,,,
728,Winchester Power Park,TX,GT,DFO,,,,
729,Mont Belvieu Cogeneration Unit,TX,GT,DFO,,,,
730,TECO CHP-1,TX,GT,DFO,0.15777928691547133,-309.9265252245832,0.004047111436589778,1.4290129943285357
731,Jones,TX,GT,DFO,,,,
732,Ticona Polymers Inc,TX,GT,DFO,,,,
733,Bryan (TX),TX,GT,DFO,,,,
734,Village Creek Water Reclamation Facility,TX,GT,DFO,,,,
735,Dow Chemical Texas Operation,TX,GT,DFO,1.3871109951854228,-2788.6319894072994,1.0,
736,"The Methodist Hospital, Gas Turbine",TX,GT,DFO,,,,
737,Valero Energy Port Arthur Refinery,TX,GT,DFO,,,,
738,W.A. Parish Carbon Capture Plant,TX,GT,DFO,5.670071763461096,-11409.817390059654,0.5263668327707021,5.378551746345515
739,Air Products Port Arthur,TX,GT,DFO,,,,
740,Helios Plaza CHP Plant,TX,GT,DFO,-1.6599161897588455,3347.165989663806,1.0,
741,Motiva Enterprises Port Arthur Refinery,TX,GT,DFO,,,,
742,Ector County Energy Center,TX,GT,DFO,,,,
743,Elk Station,TX,GT,DFO,,,,
744,Freeport Energy,TX,GT,DFO,,,,
745,Montana Power Station,TX,GT,DFO,,,,
746,Copper,TX,GT,NG,,,,
747,La Palma,TX,GT,NG,,,,
748,Greens Bayou,TX,GT,NG,-0.6581210671600933,1339.1883190441038,0.10040559330131804,0.9849636823756762
749,Hiram Clarke,TX,GT,NG,,,,
750,Sam Bertron,TX,GT,NG,-2.489872847013069,5020.00265779008,0.9471507925807007,0.5881482983701151
751,T H Wharton,TX,GT,NG,-0.8542500677108866,1728.240692827772,0.2987518606489411,0.7556226127098384
752,W A Parish,TX,GT,NG,-0.3928991156689306,794.8025803572278,0.6887738523271119,0.15248254664693825
753,Webster,TX,GT,NG,,,,
754,Riverview,TX,GT,NG,,,,
755,Morgan Creek,TX,GT,NG,0.11905082024625996,-236.7662414287458,0.10911060555507454,0.12027235365237969
756,Permian Basin,TX,GT,NG,0.06726233768477924,-132.56755113544327,0.038850369642190685,0.11151893834529689
757,Decker Creek,TX,GT,NG,,,,
758,Brownfield,TX,GT,NG,,,,
759,Silas Ray,TX,GT,NG,,,,
760,Bryan,TX,GT,NG,,,,
761,Ty Cooke,TX,GT,NG,,,,
762,Leon Creek,TX,GT,NG,,,,
763,R W Miller,TX,GT,NG,,,,
764,Sam Rayburn,TX,GT,NG,,,,
765,Brandon Station,TX,GT,NG,,,,
766,San Jacinto Steam Electric Station,TX,GT,NG,-0.47963778831901405,969.2034248930221,0.3836454536816924,0.35099670393794824
767,Sand Hill,TX,GT,NG,,,,
768,DeCordova Steam Electric Station,TX,GT,NG,0.11790286809218214,-234.45687984351886,0.1068962097618235,0.12048949641441072
769,Chocolate Bayou Works,TX,GT,NG,,,,
770,Valero Refinery Corpus Christi East,TX,GT,NG,,,,
771,Celanese Engineering Resin,TX,GT,NG,,,,
772,Enterprise Products Operating,TX,GT,NG,,,,
773,Bayou Cogen Plant,TX,GT,NG,-0.8511578078762059,1718.7985833358148,0.8221837747439883,0.13994788395407445
774,Baylor University Cogen,TX,GT,NG,,,,
775,Port Arthur Texas Refinery,TX,GT,NG,,,,
776,Pasadena,TX,GT,NG,,,,
777,ExxonMobil Baytown Turbine,TX,GT,NG,,,,
778,Victoria Texas Plant,TX,GT,NG,-0.21867594428134263,443.6709216826703,0.09391488967539045,0.39215490705233247
779,Corpus Refinery,TX,GT,NG,,,,
780,Rice University,TX,GT,NG,,,,
781,Shell Deer Park,TX,GT,NG,-3.6084415505360288,7269.84757332653,0.9563851246549113,0.5448859236191758
782,Corpus Christi,TX,GT,NG,-0.3677019693953265,743.3794631249337,0.3965043433411269,0.2619077975643676
783,DFW Gas Recovery,TX,GT,NG,-0.33946956386789195,686.5450122186465,0.4875402449884889,0.20093928925090265
784,ExxonMobil Beaumont Refinery,TX,GT,NG,-0.32201617454499293,651.9191166534711,0.2909232875448571,0.2902514693656234
785,Valero Refining Texas Houston,TX,GT,NG,,,,
786,Valero Refining Texas City,TX,GT,NG,,,,
787,Wasson CO2 Removal Plant,TX,GT,NG,,,,
788,S&L Cogeneration,TX,GT,NG,,,,
789,Westhollow Technology Center,TX,GT,NG,,,,
790,Village Creek Wastewater Treatment Plant,TX,GT,NG,,,,
791,Phelps Dodge Refining,TX,GT,NG,,,,
792,JCO Oxides Olefins Plant,TX,GT,NG,1.7357354300493641,-3488.3976149897567,0.7506413965769142,0.5775888806136291
793,Port Neches Plant,TX,GT,NG,-0.3891747503831564,785.8648361143765,0.16175750029018152,0.5114894175297152
794,Austin State Hospital,TX,GT,NG,,,,
795,Sweeny Cogen Facility,TX,GT,NG,-0.14886635146973673,303.0318100171694,0.1533950918630099,0.12364774773770416
796,Yates Gas Plant,TX,GT,NG,,,,
797,Tenaska Frontier Generation Station,TX,GT,NG,,,,
798,Black Hawk Station,TX,GT,NG,-0.1481978613055349,300.6310278489968,0.14029907040268835,0.12970097600252392
799,NAFTA Region Olefins Complex Cogen Fac,TX,GT,NG,-0.0907988707025183,186.25982004890392,0.03443113008508727,0.2776104492532636
800,Bosque County Peaking,TX,GT,NG,,,,
801,Exelon LaPorte Generating Station,TX,GT,NG,-0.34561085557720717,699.0579011796261,0.35925053430680226,0.2664846284228753
802,Ray Olinger,TX,GT,NG,,,,
803,Dansby,TX,GT,NG,,,,
804,ExxonMobil Baytown Refinery,TX,GT,NG,-0.48190879716393953,973.6634332490311,0.3306449886579589,0.39586901837630145
805,Newgulf Cogen,TX,GT,NG,-6.5659680678034995,13238.348246738045,0.287682717364579,5.965103638722636
806,Texas City Plant Union Carbide,TX,GT,NG,,,,
807,Goodyear Beaumont Chemical Plant,TX,GT,NG,-0.023160845513701303,50.20879413887036,0.0018113506322519346,0.31390543301485624
808,Port Arthur Refinery,TX,GT,NG,,,,
809,Mustang Station Unit 4,TX,GT,NG,,,,
810,Domain Plant,TX,GT,NG,,,,
811,Robert Mueller Energy Center,TX,GT,NG,,,,
812,Laredo,TX,GT,NG,2.7406496889381775,-5508.708990691412,0.8994141339225404,0.9165204363414505
813,Formosa Utility Venture Ltd,TX,GT,NG,,,,
814,Paris Energy Center,TX,GT,NG,,,,
815,BASF Freeport Works,TX,GT,NG,,,,
816,Domain Integrated Energy System,TX,GT,NG,,,,
817,Woodlands Area Power Project,TX,GT,NG,,,,
818,San Jacinto County Peaking Facility,TX,GT,NG,,,,
819,Newman,TX,GT,NG,,,,
820,V H Braunig,TX,GT,NG,,,,
821,DeCordova Power Company LLC,TX,GT,NG,,,,
822,Hardin County Peaking Facility,TX,GT,NG,,,,
823,Winchester Power Park,TX,GT,NG,,,,
824,Mont Belvieu Cogeneration Unit,TX,GT,NG,,,,
825,TECO CHP-1,TX,GT,NG,0.15777928691547133,-309.9265252245832,0.004047111436589778,1.4290129943285357
826,Jones,TX,GT,NG,,,,
827,Ticona Polymers Inc,TX,GT,NG,,,,
828,Bryan (TX),TX,GT,NG,,,,
829,Village Creek Water Reclamation Facility,TX,GT,NG,,,,
830,Dow Chemical Texas Operation,TX,GT,NG,1.3871109951854228,-2788.6319894072994,1.0,
831,"The Methodist Hospital, Gas Turbine",TX,GT,NG,,,,
832,Valero Energy Port Arthur Refinery,TX,GT,NG,,,,
833,W.A. Parish Carbon Capture Plant,TX,GT,NG,5.670071763461096,-11409.817390059654,0.5263668327707021,5.378551746345515
834,Air Products Port Arthur,TX,GT,NG,,,,
835,Helios Plaza CHP Plant,TX,GT,NG,-1.6599161897588455,3347.165989663806,1.0,
836,Motiva Enterprises Port Arthur Refinery,TX,GT,NG,,,,
837,Ector County Energy Center,TX,GT,NG,,,,
838,Elk Station,TX,GT,NG,,,,
839,Freeport Energy,TX,GT,NG,,,,
840,Montana Power Station,TX,GT,NG,,,,
841,Copper,TX,GT,WOO,,,,
842,La Palma,TX,GT,WOO,,,,
843,Greens Bayou,TX,GT,WOO,-0.6581210671600933,1339.1883190441038,0.10040559330131804,0.9849636823756762
844,Hiram Clarke,TX,GT,WOO,,,,
845,Sam Bertron,TX,GT,WOO,-2.489872847013069,5020.00265779008,0.9471507925807007,0.5881482983701151
846,T H Wharton,TX,GT,WOO,-0.8542500677108866,1728.240692827772,0.2987518606489411,0.7556226127098384
847,W A Parish,TX,GT,WOO,-0.3928991156689306,794.8025803572278,0.6887738523271119,0.15248254664693825
848,Webster,TX,GT,WOO,,,,
849,Riverview,TX,GT,WOO,,,,
850,Morgan Creek,TX,GT,WOO,0.11905082024625996,-236.7662414287458,0.10911060555507454,0.12027235365237969
851,Permian Basin,TX,GT,WOO,0.06726233768477924,-132.56755113544327,0.038850369642190685,0.11151893834529689
